episode,score,reward,steps,epsilon,learning_rate,loss
32996,124,-4.82,50,0.0377087205887442,1.25e-05,0.0160458534955978
32997,152,6.344285714285715,45,0.0377049497166853,1.25e-05,0.025992427021265
32998,191,11.501428571428573,46,0.0377011792217136,1.25e-05,0.0172371864318847
32999,148,-1.40095238095238,47,0.0376974091037915,1.25e-05,0.0282675810158252
33000,125,-4.4819047619047625,51,0.0376936393628811,1.25e-05,0.0108210761100053
33001,174,7.444285714285714,43,0.0376898699989448,1.25e-05,0.014113875105977
33002,169,8.349047619047619,48,0.0376861010119449,1.25e-05,0.0228444039821624
33003,141,-1.9104761904761904,49,0.0376823324018437,1.25e-05,0.0164182763546705
33004,190,11.10857142857143,44,0.0376785641686035,1.25e-05,0.0153599875047802
33005,177,7.696666666666667,43,0.0376747963121867,1.25e-05,0.0207292847335338
33006,190,10.877619047619053,49,0.0376710288325554,1.25e-05,0.0193033926188945
33007,163,7.479999999999998,46,0.0376672617296722,1.25e-05,0.0182973369956016
33008,179,8.087142857142858,47,0.0376634950034992,1.25e-05,0.0301970969885587
33009,149,-1.4319047619047618,48,0.0376597286539989,1.25e-05,0.0081573594361543
33010,209,17.610952380952384,42,0.0376559626811335,1.25e-05,0.0169815886765718
33011,197,11.95857142857143,48,0.0376521970848654,1.25e-05,0.011283166706562
33012,170,6.763333333333334,47,0.0376484318651569,1.25e-05,0.0142809031531214
33013,174,9.032380952380954,46,0.0376446670219704,1.25e-05,0.0143742971122264
33014,141,-2.0961904761904764,45,0.0376409025552682,1.25e-05,0.0106331575661897
33015,163,7.718095238095238,42,0.0376371384650126,1.25e-05,0.0079939905554056
33016,133,-3.167619047619048,48,0.0376333747511661,1.25e-05,0.0144944470375776
33017,154,6.920476190476191,44,0.037629611413691,1.25e-05,0.0248898845165967
33018,180,9.972857142857142,45,0.0376258484525497,1.25e-05,0.0130055360496044
33019,177,9.720476190476193,47,0.0376220858677044,1.25e-05,0.0291575957089662
33020,202,16.525238095238098,46,0.0376183236591176,1.25e-05,0.0166310127824544
33021,213,17.772857142857145,44,0.0376145618267517,1.25e-05,0.0170223843306303
33022,142,-2.1795238095238103,48,0.037610800370569,1.25e-05,0.0162555966526269
33023,149,-1.110476190476191,46,0.037607039290532,1.25e-05,0.01345347892493
33024,190,10.96809523809524,48,0.0376032785866029,1.25e-05,0.0101090697571635
33025,143,-2.27,48,0.0375995182587443,1.25e-05,0.0177223142236471
33026,186,10.525238095238096,46,0.0375957583069184,1.25e-05,0.0166210643947124
33027,181,10.16809523809524,47,0.0375919987310877,1.25e-05,0.0122935129329562
33028,162,7.43,45,0.0375882395312146,1.25e-05,0.016077384352684
33029,186,10.763333333333335,45,0.0375844807072615,1.25e-05,0.017522495239973
33030,214,16.51571428571429,43,0.0375807222591908,1.25e-05,0.0171192716807127
33031,173,8.415714285714285,48,0.0375769641869648,1.25e-05,0.0080217998474836
33032,153,6.11095238095238,48,0.0375732064905461,1.25e-05,0.0105999577790498
33033,190,11.353809523809524,42,0.0375694491698971,1.25e-05,0.0196829307824373
33034,128,-4.396190476190476,49,0.0375656922249801,1.25e-05,0.0176908168941736
33035,135,-2.927142857142857,48,0.0375619356557576,1.25e-05,0.023535069078207
33036,153,5.915714285714285,45,0.037558179462192,1.25e-05,0.0168862268328666
33037,189,10.294285714285715,47,0.0375544236442458,1.25e-05,0.0202641226351261
33038,183,10.225238095238096,47,0.0375506682018814,1.25e-05,0.0168463662266731
33039,121,-6.477142857142858,47,0.0375469131350612,1.25e-05,0.0122216371819376
33040,193,11.60619047619048,45,0.0375431584437477,1.25e-05,0.0158532932400703
33041,147,-1.8271428571428563,46,0.0375394041279033,1.25e-05,0.0186342746019363
33042,122,-4.877142857142857,47,0.0375356501874905,1.25e-05,0.0213455520570278
33043,118,-5.3723809523809525,50,0.0375318966224718,1.25e-05,0.009120587259531
33044,211,17.525238095238095,47,0.0375281434328095,1.25e-05,0.0094392597675323
33045,109,-6.348571428571429,45,0.0375243906184662,1.25e-05,0.0117717729881405
33046,204,16.920476190476194,46,0.0375206381794044,1.25e-05,0.0267513394355773
33047,150,5.763333333333334,46,0.0375168861155865,1.25e-05,0.0194577015936374
33048,127,-4.036666666666668,46,0.0375131344269749,1.25e-05,0.0221616104245185
33049,191,10.934761904761904,44,0.0375093831135322,1.25e-05,0.0062142182141542
33050,155,6.263333333333332,48,0.0375056321752208,1.25e-05,0.0151001214981079
33051,135,-2.9580952380952388,43,0.0375018816120033,1.25e-05,0.0125844422727823
33052,133,-3.412857142857143,49,0.0374981314238421,1.25e-05,0.0131265297532081
33053,165,7.525238095238095,47,0.0374943816106997,1.25e-05,0.0137294018641114
33054,156,6.780000000000001,46,0.0374906321725387,1.25e-05,0.0196366608142852
33055,194,10.246666666666666,41,0.0374868831093214,1.25e-05,0.0099741350859403
33056,167,6.034761904761906,46,0.0374831344210105,1.25e-05,0.0191861204802989
33057,190,11.020476190476192,46,0.0374793861075684,1.25e-05,0.0184261035174131
33058,151,6.04190476190476,45,0.0374756381689576,1.25e-05,0.0119358310475945
33059,140,-2.617619047619048,48,0.0374718906051407,1.25e-05,0.0162653215229511
33060,193,11.74904761904762,49,0.0374681434160802,1.25e-05,0.0161363258957862
33061,182,9.88714285714286,46,0.0374643966017386,1.25e-05,0.0157769471406936
33062,163,5.439523809523811,47,0.0374606501620784,1.25e-05,0.0246655903756618
33063,158,7.075238095238094,50,0.0374569040970622,1.25e-05,0.0119940768927335
33064,176,10.09666666666667,43,0.0374531584066525,1.25e-05,0.0108456341549754
33065,178,9.391904761904764,51,0.0374494130908118,1.25e-05,0.020167089998722
33066,163,7.522857142857144,47,0.0374456681495028,1.25e-05,0.0120291840285062
33067,201,16.85857142857143,43,0.0374419235826878,1.25e-05,0.0073067578487098
33068,191,11.16809523809524,46,0.0374381793903295,1.25e-05,0.0089863380417227
33069,168,8.60619047619048,43,0.0374344355723905,1.25e-05,0.0189107730984687
33070,159,7.122857142857142,43,0.0374306921288333,1.25e-05,0.0199714228510856
33071,192,11.268095238095238,42,0.0374269490596204,1.25e-05,0.0165810976177454
33072,184,10.325238095238095,45,0.0374232063647144,1.25e-05,0.0117261055856943
33073,241,17.43,44,0.037419464044078,1.25e-05,0.0060567902401089
33074,195,11.603809523809524,48,0.0374157220976736,1.25e-05,0.0229957271367311
33075,181,8.184761904761906,46,0.0374119805254638,1.25e-05,0.024395290762186
33076,148,-1.5319047619047623,48,0.0374082393274112,1.25e-05,0.0079625323414802
33077,180,10.013333333333334,48,0.0374044985034785,1.25e-05,0.0149664785712957
33078,107,-6.381904761904763,48,0.0374007580536281,1.25e-05,0.0069131781347095
33079,170,8.75857142857143,47,0.0373970179778228,1.25e-05,0.0155148813501
33080,203,16.64666666666667,47,0.037393278276025,1.25e-05,0.0273274704813957
33081,116,-7.522380952380953,51,0.0373895389481974,1.25e-05,0.0148258730769157
33082,205,15.18714285714286,48,0.0373857999943026,1.25e-05,0.017345493659377
33083,140,-2.772380952380953,50,0.0373820614143032,1.25e-05,0.0091160200536251
33084,144,-1.8842857142857152,45,0.0373783232081617,1.25e-05,0.0090982392430305
33085,91,-10.215238095238096,49,0.0373745853758409,1.25e-05,0.0087404269725084
33086,161,7.43,44,0.0373708479173033,1.25e-05,0.0199046991765499
33087,196,12.16809523809524,43,0.0373671108325116,1.25e-05,0.0150277316570281
33088,173,8.325238095238095,50,0.0373633741214283,1.25e-05,0.011041659861803
33089,171,8.946666666666669,43,0.0373596377840162,1.25e-05,0.0162492897361516
33090,148,-1.722380952380953,49,0.0373559018202378,1.25e-05,0.0197377242147922
33091,150,5.944285714285713,49,0.0373521662300558,1.25e-05,0.0126626212149858
33092,171,6.663333333333332,48,0.0373484310134328,1.25e-05,0.0083244126290082
33093,187,10.57761904761905,48,0.0373446961703314,1.25e-05,0.0112289851531386
33094,135,-3.267619047619048,50,0.0373409617007144,1.25e-05,0.0208139903843402
33095,81,-10.203333333333331,46,0.0373372276045443,1.25e-05,0.0223960913717746
33096,183,10.13,49,0.0373334938817839,1.25e-05,0.0128722665831446
33097,87,-9.353333333333332,49,0.0373297605323957,1.25e-05,0.0150480084121227
33098,181,9.970476190476193,41,0.0373260275563425,1.25e-05,0.0164812728762626
33099,182,9.839523809523811,44,0.0373222949535868,1.25e-05,0.0144879519939422
33100,183,9.98,47,0.0373185627240915,1.25e-05,0.0097703486680984
33101,183,10.177619047619048,47,0.037314830867819,1.25e-05,0.0143425911664962
33102,155,6.882380952380952,50,0.0373110993847323,1.25e-05,0.0102982409298419
33103,135,-5.141428571428571,50,0.0373073682747938,1.25e-05,0.0186102390289306
33104,193,11.36809523809524,47,0.0373036375379663,1.25e-05,0.0188107043504714
33105,150,5.894285714285714,50,0.0372999071742125,1.25e-05,0.0097447633743286
33106,138,-2.5795238095238107,50,0.0372961771834951,1.25e-05,0.0060958308167755
33107,160,7.310952380952382,46,0.0372924475657767,1.25e-05,0.0199809130281209
33108,190,11.21095238095238,45,0.0372887183210202,1.25e-05,0.0180203225463628
33109,157,6.625238095238096,46,0.0372849894491881,1.25e-05,0.0079075219109654
33110,93,-8.610476190476192,52,0.0372812609502431,1.25e-05,0.0169214643537998
33111,179,9.77761904761905,49,0.0372775328241481,1.25e-05,0.0205991547554731
33112,126,-4.286666666666668,49,0.0372738050708657,1.25e-05,0.0193530023097991
33113,82,-9.65809523809524,49,0.0372700776903586,1.25e-05,0.0135534526780247
33114,199,12.003809523809524,43,0.0372663506825896,1.25e-05,0.0224865563213825
33115,184,8.587142857142858,45,0.0372626240475213,1.25e-05,0.0261514745652675
33116,149,-1.47952380952381,45,0.0372588977851166,1.25e-05,0.0175593998283147
33117,169,8.206190476190477,46,0.0372551718953381,1.25e-05,0.0197471231222152
33118,166,6.613333333333333,47,0.0372514463781485,1.25e-05,0.0155358742922544
33119,160,7.108571428571429,46,0.0372477212335107,1.25e-05,0.01651724986732
33120,153,6.427619047619048,49,0.0372439964613874,1.25e-05,0.0155335431918501
33121,127,-4.234285714285715,48,0.0372402720617412,1.25e-05,0.0123535674065351
33122,142,-3.965238095238095,45,0.0372365480345351,1.25e-05,0.0245957877486944
33123,103,-7.067619047619048,48,0.0372328243797316,1.25e-05,0.0254935137927532
33124,174,8.503809523809522,49,0.0372291010972936,1.25e-05,0.0080955326557159
33125,158,7.027619047619048,50,0.0372253781871839,1.25e-05,0.0102327959612011
33126,162,7.708571428571429,47,0.0372216556493652,1.25e-05,0.0113071966916322
33127,196,11.834761904761905,46,0.0372179334838003,1.25e-05,0.0103282434865832
33128,173,8.325238095238095,43,0.0372142116904519,1.25e-05,0.0243075676262378
33129,130,-3.148571428571429,49,0.0372104902692828,1.25e-05,0.0149842854589223
33130,136,-3.303333333333333,50,0.0372067692202559,1.25e-05,0.0100355986505746
33131,169,8.020476190476192,46,0.0372030485433339,1.25e-05,0.0103450622409582
33132,112,-5.917619047619047,44,0.0371993282384795,1.25e-05,0.0167764630168676
33133,194,11.772857142857143,45,0.0371956083056557,1.25e-05,0.0128548024222254
33134,169,8.063333333333334,48,0.0371918887448251,1.25e-05,0.0165537800639867
33135,120,-5.172380952380953,49,0.0371881695559507,1.25e-05,0.0278289653360843
33136,166,8.501428571428573,46,0.0371844507389951,1.25e-05,0.0156334042549133
33137,207,17.03,47,0.0371807322939212,1.25e-05,0.0228917114436626
33138,201,16.787142857142857,46,0.0371770142206918,1.25e-05,0.0166797488927841
33139,122,-4.781904761904762,45,0.0371732965192697,1.25e-05,0.0204179845750331
33140,189,11.015714285714289,49,0.0371695791896178,1.25e-05,0.0146245136857032
33141,185,10.468095238095238,44,0.0371658622316988,1.25e-05,0.0121445506811141
33142,152,6.053809523809525,50,0.0371621456454756,1.25e-05,0.0152824921533465
33143,145,-1.7128571428571435,48,0.0371584294309111,1.25e-05,0.0029125961009413
33144,175,8.020476190476192,45,0.037154713587968,1.25e-05,0.0115724429488182
33145,148,-1.1152380952380945,47,0.0371509981166092,1.25e-05,0.0141880819573998
33146,223,19.43952380952381,45,0.0371472830167976,1.25e-05,0.01220572181046
33147,190,11.115714285714288,47,0.0371435682884959,1.25e-05,0.0172694902867078
33148,106,-6.567619047619048,45,0.037139853931667,1.25e-05,0.0042867087759077
33149,169,7.544285714285714,49,0.0371361399462739,1.25e-05,0.0120942648500204
33150,192,11.64904761904762,47,0.0371324263322792,1.25e-05,0.0292481482028961
33151,143,-2.0795238095238107,48,0.037128713089646,1.25e-05,0.0138456337153911
33152,213,17.77285714285714,46,0.037125000218337,1.25e-05,0.0142840016633272
33153,168,8.170476190476194,47,0.0371212877183152,1.25e-05,0.031779658049345
33154,186,10.525238095238096,48,0.0371175755895434,1.25e-05,0.0182151775807142
33155,190,11.068095238095244,43,0.0371138638319844,1.25e-05,0.0243945028632879
33156,149,-1.2461904761904767,48,0.0371101524456012,1.25e-05,0.0061428528279066
33157,190,11.11095238095238,45,0.0371064414303567,1.25e-05,0.0152485836297273
33158,169,7.920476190476191,49,0.0371027307862136,1.25e-05,0.0165563095360994
33159,164,7.968095238095238,46,0.037099020513135,1.25e-05,0.0175026953220367
33160,155,6.620476190476191,45,0.0370953106110837,1.25e-05,0.0166806280612945
33161,117,-5.615238095238095,50,0.0370916010800226,1.25e-05,0.0190910100936889
33162,121,-4.834285714285714,46,0.0370878919199146,1.25e-05,0.0157153457403183
33163,165,7.763333333333332,48,0.0370841831307226,1.25e-05,0.0110873337835073
33164,139,-2.7652380952380966,47,0.0370804747124095,1.25e-05,0.0131317963823676
33165,187,10.953809523809523,43,0.0370767666649383,1.25e-05,0.014768736436963
33166,205,16.99190476190476,46,0.0370730589882718,1.25e-05,0.0090577434748411
33167,128,-3.8533333333333344,45,0.037069351682373,1.25e-05,0.0153980934992432
33168,117,-5.424761904761906,44,0.0370656447472047,1.25e-05,0.0059292428195476
33169,105,-6.696190476190477,47,0.03706193818273,1.25e-05,0.0237062126398086
33170,204,17.344285714285718,44,0.0370582319889117,1.25e-05,0.0165701974183321
33171,124,-4.872380952380952,50,0.0370545261657129,1.25e-05,0.0321678780019283
33172,190,11.258571428571427,44,0.0370508207130963,1.25e-05,0.0287319608032703
33173,153,6.301428571428572,46,0.037047115631025,1.25e-05,0.0198285058140754
33174,88,-9.25809523809524,50,0.0370434109194619,1.25e-05,0.012237325310707
33175,196,10.263333333333334,44,0.0370397065783699,1.25e-05,0.0130228819325566
33176,180,9.68714285714286,47,0.0370360026077121,1.25e-05,0.0087682660669088
33177,121,-4.977142857142858,49,0.0370322990074513,1.25e-05,0.0222180113196373
33178,209,17.182380952380953,47,0.0370285957775506,1.25e-05,0.0286563821136951
33179,187,10.625238095238094,44,0.0370248929179728,1.25e-05,0.0221596788614988
33180,150,5.422857142857142,47,0.037021190428681,1.25e-05,0.0144389029592275
33181,186,8.691904761904764,47,0.0370174883096382,1.25e-05,0.0249613262712955
33182,167,8.101428571428572,48,0.0370137865608072,1.25e-05,0.0175916999578475
33183,198,12.05857142857143,46,0.0370100851821511,1.25e-05,0.0118605345487594
33184,125,-6.577142857142858,47,0.0370063841736329,1.25e-05,0.009759047999978
33185,168,8.36809523809524,43,0.0370026835352155,1.25e-05,0.0138959353789687
33186,205,16.98952380952381,44,0.036998983266862,1.25e-05,0.026232736185193
33187,196,11.953809523809522,49,0.0369952833685353,1.25e-05,0.016201552003622
33188,184,10.610952380952382,45,0.0369915838401985,1.25e-05,0.0198026522994041
33189,205,17.163333333333334,47,0.0369878846818144,1.25e-05,0.0075093721970915
33190,146,-0.958095238095238,47,0.0369841858933463,1.25e-05,0.0217510797083377
33191,157,6.815714285714286,50,0.0369804874747569,1.25e-05,0.0148637630045413
33192,174,9.103809523809526,46,0.0369767894260095,1.25e-05,0.0170661751180887
33193,108,-6.610476190476191,52,0.0369730917470669,1.25e-05,0.0174505636096
33194,124,-3.872380952380952,50,0.0369693944378922,1.25e-05,0.0144159151241183
33195,182,10.220476190476193,48,0.0369656974984484,1.25e-05,0.0158689878880977
33196,150,4.263333333333334,50,0.0369620009286985,1.25e-05,0.0181780327111482
33197,177,5.177619047619047,44,0.0369583047286056,1.25e-05,0.0025119162164628
33198,138,-2.865238095238096,49,0.0369546088981328,1.25e-05,0.0184356607496738
33199,177,9.787142857142856,47,0.036950913437243,1.25e-05,0.0213575102388858
33200,128,-3.943809523809525,50,0.0369472183458993,1.25e-05,0.0067409221082925
33201,184,10.182380952380951,47,0.0369435236240647,1.25e-05,0.0162000861018896
33202,175,9.044285714285715,50,0.0369398292717023,1.25e-05,0.0161280762404203
33203,134,-3.1104761904761906,49,0.0369361352887751,1.25e-05,0.0112954666838049
33204,191,11.310952380952385,47,0.0369324416752462,1.25e-05,0.0277843214571476
33205,188,11.106190476190475,41,0.0369287484310787,1.25e-05,0.0276728868484497
33206,184,10.65857142857143,46,0.0369250555562356,1.25e-05,0.0192981548607349
33207,159,7.175238095238095,50,0.0369213630506799,1.25e-05,0.0085875261574983
33208,168,8.360952380952384,46,0.0369176709143749,1.25e-05,0.0209718607366085
33209,149,-1.0580952380952384,42,0.0369139791472834,1.25e-05,0.0169220268726348
33210,176,8.863333333333335,47,0.0369102877493687,1.25e-05,0.0231527481228113
33211,203,17.153809523809525,50,0.0369065967205938,1.25e-05,0.021270977333188
33212,200,16.544285714285717,47,0.0369029060609217,1.25e-05,0.0153375938534736
33213,196,11.906190476190476,44,0.0368992157703156,1.25e-05,0.017175430431962
33214,88,-8.872380952380954,48,0.0368955258487386,1.25e-05,0.0234026163816452
33215,181,8.310952380952381,45,0.0368918362961537,1.25e-05,0.0085838474333286
33216,156,7.256190476190476,46,0.0368881471125241,1.25e-05,0.0188114866614341
33217,163,7.765714285714286,45,0.0368844582978129,1.25e-05,0.0147098898887634
33218,221,18.763333333333332,49,0.0368807698519831,1.25e-05,0.0168272946029901
33219,135,-3.4580952380952388,50,0.0368770817749979,1.25e-05,0.0307309310883283
33220,201,16.287142857142857,45,0.0368733940668204,1.25e-05,0.0162460636347532
33221,191,11.16809523809524,45,0.0368697067274137,1.25e-05,0.0038010301068425
33222,171,8.953809523809527,48,0.036866019756741,1.25e-05,0.0065914359875023
33223,141,-1.953333333333334,43,0.0368623331547653,1.25e-05,0.0067273657768964
33224,191,11.258571428571427,48,0.0368586469214498,1.25e-05,0.0116683151572942
33225,186,10.66809523809524,48,0.0368549610567577,1.25e-05,0.0130299404263496
33226,155,6.572857142857142,49,0.036851275560652,1.25e-05,0.0157082043588161
33227,117,-5.567619047619049,51,0.0368475904330959,1.25e-05,0.0232915412634611
33228,143,-2.07952380952381,44,0.0368439056740526,1.25e-05,0.017608156427741
33229,181,9.787142857142856,48,0.0368402212834852,1.25e-05,0.0203173533082008
33230,154,6.675238095238095,48,0.0368365372613569,1.25e-05,0.0168229341506958
33231,159,7.277619047619048,49,0.0368328536076307,1.25e-05,0.0169786214828491
33232,176,7.501428571428573,52,0.03682917032227,1.25e-05,0.0143561325967311
33233,125,-4.339047619047619,47,0.0368254874052377,1.25e-05,0.0087416637688875
33234,117,-5.377142857142856,47,0.0368218048564972,1.25e-05,0.015820637345314
33235,190,10.920476190476192,48,0.0368181226760116,1.25e-05,0.0085229761898517
33236,180,10.353809523809526,46,0.036814440863744,1.25e-05,0.0028952308930456
33237,156,6.720476190476191,47,0.0368107594196576,1.25e-05,0.0180414542555809
33238,145,-1.6414285714285723,48,0.0368070783437156,1.25e-05,0.011695023626089
33239,168,8.296666666666665,50,0.0368033976358813,1.25e-05,0.0185796581208705
33240,182,9.934761904761908,47,0.0367997172961177,1.25e-05,0.0171493366360664
33241,152,6.363333333333333,44,0.0367960373243881,1.25e-05,0.0059700650162994
33242,185,10.56809523809524,45,0.0367923577206556,1.25e-05,0.0105264950543642
33243,164,8.103809523809524,49,0.0367886784848836,1.25e-05,0.0259036496281623
33244,148,-3.5795238095238098,48,0.0367849996170351,1.25e-05,0.0200774148106575
33245,165,7.43,46,0.0367813211170734,1.25e-05,0.0247073546051979
33246,194,11.772857142857143,45,0.0367776429849617,1.25e-05,0.023022249341011
33247,183,10.510952380952382,47,0.0367739652206632,1.25e-05,0.029628399759531
33248,209,17.372857142857143,46,0.0367702878241411,1.25e-05,0.0144608728587627
33249,144,-3.9604761904761903,46,0.0367666107953587,1.25e-05,0.0266023054718971
33250,130,-4.098571428571429,49,0.0367629341342791,1.25e-05,0.0189644396305084
33251,212,17.95857142857143,49,0.0367592578408657,1.25e-05,0.0181209184229373
33252,176,9.351428571428574,43,0.0367555819150816,1.25e-05,0.0098917772993445
33253,163,7.753809523809524,43,0.0367519063568901,1.25e-05,0.0137007217854261
33254,214,18.25380952380952,40,0.0367482311662544,1.25e-05,0.0120514957234263
33255,104,-7.039047619047619,51,0.0367445563431378,1.25e-05,0.0156004186719655
33256,123,-6.389047619047618,48,0.0367408818875035,1.25e-05,0.0202388018369674
33257,188,10.86809523809524,45,0.0367372077993148,1.25e-05,0.0108106834813952
33258,102,-7.5914285714285725,51,0.0367335340785348,1.25e-05,0.0137861147522926
33259,177,9.482380952380954,48,0.036729860725127,1.25e-05,0.0092569272965192
33260,138,-2.6271428571428563,49,0.0367261877390545,1.25e-05,0.0203479267656803
33261,187,10.625238095238096,49,0.0367225151202806,1.25e-05,0.0210935212671756
33262,176,9.43,45,0.0367188428687685,1.25e-05,0.0094013400375843
33263,144,-1.8914285714285717,49,0.0367151709844816,1.25e-05,0.0095589887350797
33264,197,11.95857142857143,48,0.0367114994673832,1.25e-05,0.0117754153907299
33265,145,-2.117619047619048,48,0.0367078283174365,1.25e-05,0.0199752934277057
33266,193,11.463333333333336,45,0.0367041575346047,1.25e-05,0.0237672068178653
33267,205,17.163333333333334,41,0.0367004871188513,1.25e-05,0.0112417116761207
33268,209,17.27285714285714,43,0.0366968170701394,1.25e-05,0.0099545298144221
33269,131,-5.786666666666667,48,0.0366931473884324,1.25e-05,0.0175838768482208
33270,112,-6.258095238095239,50,0.0366894780736935,1.25e-05,0.0134378112852573
33271,198,12.153809523809526,46,0.0366858091258862,1.25e-05,0.0083573805168271
33272,118,-5.365238095238097,48,0.0366821405449736,1.25e-05,0.0225640870630741
33273,183,10.225238095238096,45,0.0366784723309191,1.25e-05,0.0205941256135702
33274,176,9.732380952380954,44,0.036674804483686,1.25e-05,0.0220338255167007
33275,132,-3.4485714285714293,45,0.0366711370032376,1.25e-05,0.010395492427051
33276,165,7.73952380952381,45,0.0366674698895373,1.25e-05,0.0196962393820285
33277,96,-7.874761904761905,50,0.0366638031425483,1.25e-05,0.0237969234585762
33278,160,7.222857142857141,45,0.0366601367622341,1.25e-05,0.0272317454218864
33279,185,10.472857142857142,48,0.0366564707485579,1.25e-05,0.0077253780327737
33280,163,8.170476190476192,49,0.036652805101483,1.25e-05,0.0160099305212497
33281,153,5.765714285714287,50,0.0366491398209729,1.25e-05,0.0211149826645851
33282,185,10.425238095238097,48,0.0366454749069908,1.25e-05,0.0076297298073768
33283,190,10.96809523809524,46,0.0366418103595001,1.25e-05,0.0229095295071601
33284,117,-5.155714285714288,46,0.0366381461784641,1.25e-05,0.0218171142041683
33285,157,6.296666666666666,50,0.0366344823638463,1.25e-05,0.0271877311170101
33286,106,-7.096190476190477,52,0.0366308189156099,1.25e-05,0.0165343023836612
33287,204,15.372857142857145,42,0.0366271558337183,1.25e-05,0.0175836496055126
33288,195,12.353809523809522,43,0.0366234931181349,1.25e-05,0.0166118443012237
33289,183,8.272857142857145,48,0.0366198307688231,1.25e-05,0.0185482464730739
33290,157,6.677619047619047,47,0.0366161687857462,1.25e-05,0.0139860222116112
33291,207,17.26809523809524,45,0.0366125071688677,1.25e-05,0.0105102192610502
33292,170,9.139523809523812,44,0.0366088459181508,1.25e-05,0.0124562168493866
33293,158,5.1514285714285695,46,0.036605185033559,1.25e-05,0.0099914167076349
33294,207,15.29190476190476,48,0.0366015245150556,1.25e-05,0.0171678140759468
33295,156,6.58952380952381,50,0.0365978643626041,1.25e-05,0.0172831267118453
33296,115,-5.72,48,0.0365942045761679,1.25e-05,0.0157591626048088
33297,172,6.482380952380953,43,0.0365905451557102,1.25e-05,0.0057023186236619
33298,146,-1.8747619047619049,48,0.0365868861011947,1.25e-05,0.029935410246253
33299,141,-2.850952380952383,48,0.0365832274125846,1.25e-05,0.0252649001777172
33300,171,5.306190476190476,43,0.0365795690898433,1.25e-05,0.0088810613378882
33301,187,8.827619047619047,45,0.0365759111329343,1.25e-05,0.0144987972453236
33302,125,-4.005714285714286,45,0.036572253541821,1.25e-05,0.0192052703350782
33303,218,18.74904761904762,44,0.0365685963164668,1.25e-05,0.013912490569055
33304,129,-3.646190476190477,46,0.0365649394568352,1.25e-05,0.0296605080366134
33305,194,11.84904761904762,45,0.0365612829628895,1.25e-05,0.017420195043087
33306,180,9.632380952380954,49,0.0365576268345932,1.25e-05,0.0121225900948047
33307,182,10.220476190476193,42,0.0365539710719098,1.25e-05,0.0139928730204701
33308,137,-2.434285714285714,43,0.0365503156748026,1.25e-05,0.011887633241713
33309,136,-2.9700000000000006,48,0.0365466606432351,1.25e-05,0.0165746454149484
33310,200,15.99190476190476,46,0.0365430059771708,1.25e-05,0.0080569190904498
33311,139,-2.865238095238096,48,0.036539351676573,1.25e-05,0.0157532952725887
33312,138,-3.846190476190477,50,0.0365356977414054,1.25e-05,0.0309707149863243
33313,188,10.725238095238096,48,0.0365320441716312,1.25e-05,0.0112572098150849
33314,183,10.653809523809526,45,0.0365283909672141,1.25e-05,0.0265044961124658
33315,155,6.68,49,0.0365247381281174,1.25e-05,0.0148833198472857
33316,186,10.572857142857146,46,0.0365210856543046,1.25e-05,0.0090543385595083
33317,187,10.815714285714286,44,0.0365174335457391,1.25e-05,0.0288265999406576
33318,181,9.68714285714286,48,0.0365137818023846,1.25e-05,0.010677233338356
33319,194,11.610952380952384,46,0.0365101304242043,1.25e-05,0.0195885188877582
33320,157,6.606190476190477,48,0.0365064794111619,1.25e-05,0.0118724387139081
33321,197,9.863333333333337,49,0.0365028287632208,1.25e-05,0.0183736179023981
33322,151,5.768095238095239,48,0.0364991784803445,1.25e-05,0.0197931639850139
33323,170,8.853809523809524,45,0.0364955285624964,1.25e-05,0.0140903871506452
33324,116,-5.422380952380953,51,0.0364918790096402,1.25e-05,0.018900129944086
33325,191,11.353809523809526,43,0.0364882298217392,1.25e-05,0.0128668034449219
33326,167,7.725238095238094,41,0.036484580998757,1.25e-05,0.0210174210369586
33327,115,-5.72,49,0.0364809325406572,1.25e-05,0.0205298028886318
33328,146,-1.7319047619047616,46,0.0364772844474031,1.25e-05,0.0084419036284089
33329,142,-2.1795238095238094,48,0.0364736367189584,1.25e-05,0.0183948148041963
33330,138,-2.77,49,0.0364699893552865,1.25e-05,0.017941391095519
33331,177,9.387142857142855,49,0.0364663423563509,1.25e-05,0.0203612279146909
33332,191,11.16809523809524,45,0.0364626957221153,1.25e-05,0.0273596812039613
33333,228,19.93952380952381,40,0.0364590494525431,1.25e-05,0.0157435685396194
33334,189,9.46809523809524,44,0.0364554035475978,1.25e-05,0.0114206671714782
33335,134,-2.931904761904764,48,0.0364517580072431,1.25e-05,0.0115557145327329
33336,166,6.149047619047621,45,0.0364481128314424,1.25e-05,0.0107038579881191
33337,132,-3.3533333333333344,42,0.0364444680201592,1.25e-05,0.0186755806207656
33338,142,-2.274761904761906,51,0.0364408235733572,1.25e-05,0.0174898020923137
33339,162,7.665714285714285,49,0.0364371794909999,1.25e-05,0.030614536255598
33340,159,6.925238095238095,49,0.0364335357730508,1.25e-05,0.013073643669486
33341,182,9.88714285714286,44,0.0364298924194735,1.25e-05,0.0113255083560943
33342,174,9.53952380952381,43,0.0364262494302315,1.25e-05,0.0237344875931739
33343,168,8.015714285714285,48,0.0364226068052885,1.25e-05,0.0277939103543758
